player_id,first_name,last_name,name,last_season,current_club_id,player_code,country_of_birth,city_of_birth,country_of_citizenship,date_of_birth,sub_position,position,foot,height_in_cm,contract_expiration_date,agent_name,image_url,url,current_club_domestic_competition_id,current_club_name,market_value_in_eur,highest_market_value_in_eur
5597,Chaouki,Ben Saada,Chaouki Ben Saada,2017,1095,chaouki-ben-saada,France,Bastia,Tunisia,1984-07-01,Right Winger,Attack,left,176,,SAS ASSIST & GOAL,https://img.a.transfermarkt.technology/portrait/header/5597-1449738956.jpg?lm=1,https://www.transfermarkt.co.uk/chaouki-ben-saada/profil/spieler/5597,FR1,ESTAC Troyes,150000,2600000
5614,CÃ©dric,KantÃ©,CÃ©dric KantÃ©,2013,750,cedric-kante,France,StraÃŸburg,Mali,1979-07-06,Centre-Back,Defender,left,182,,,https://img.a.transfermarkt.technology/portrait/header/s_5614_750_2012_2.jpg?lm=1,https://www.transfermarkt.co.uk/cedric-kante/profil/spieler/5614,FR1,FC Sochaux-MontbÃ©liard,250000,3500000
5622,Guillaume,Lacour,Guillaume Lacour,2015,1095,guillaume-lacour,France,Courbevoie,France,1980-08-02,Right-Back,Defender,right,173,,,https://img.a.transfermarkt.technology/portrait/header/5622-1449738073.jpg?lm=1,https://www.transfermarkt.co.uk/guillaume-lacour/profil/spieler/5622,FR1,ESTAC Troyes,250000,2000000
5627,Fabrice,Ehret,Fabrice Ehret,2013,14171,fabrice-ehret,Switzerland,Lugano,France,1979-09-28,Left-Back,Defender,,,,,https://img.a.transfermarkt.technology/portrait/header/s_5627_14171_2012_2.jpg?lm=1,https://www.transfermarkt.co.uk/fabrice-ehret/profil/spieler/5627,FR1,Thonon Ã‰vian Grand GenÃ¨ve FC,150000,2000000
5635,Matthieu,ChalmÃ©,Matthieu ChalmÃ©,2013,40,matthieu-chalme,France,Bruges,France,1980-10-07,Right-Back,Defender,right,176,,,https://img.a.transfermarkt.technology/portrait/header/s_5635_40_2012_2.jpg?lm=1,https://www.transfermarkt.co.uk/matthieu-chalme/profil/spieler/5635,FR1,FC Girondins Bordeaux,300000,6000000
5636,Matthieu,Delpierre,Matthieu Delpierre,2013,200,matthieu-delpierre,France,Nancy,France,1981-04-26,Centre-Back,Defender,,,,,https://img.a.transfermarkt.technology/portrait/header/s_5636_533_2012_2.jpg?lm=1,https://www.transfermarkt.co.uk/matthieu-delpierre/profil/spieler/5636,NL1,Football Club Utrecht,500000,7500000
5639,JosÃ©,Saez,JosÃ© Saez,2014,1162,jose-saez,Belgium,Menin,France,1982-05-07,Central Midfield,Midfield,right,170,,,https://img.a.transfermarkt.technology/portrait/header/s_5639_1423_2012_1.jpg?lm=1,https://www.transfermarkt.co.uk/jose-saez/profil/spieler/5639,FR1,SM Caen,500000,2750000
5645,BenoÃ®t,Cheyrou,BenoÃ®t Cheyrou,2014,244,benoit-cheyrou,France,Suresnes,France,1981-05-03,Defensive Midfield,Midfield,left,182,,,https://img.a.transfermarkt.technology/portrait/header/5645-1489235277.jpg?lm=1,https://www.transfermarkt.co.uk/benoit-cheyrou/profil/spieler/5645,FR1,Olympique de Marseille,200000,11000000
5648,Jean,Makoun,Jean Makoun,2016,589,jean-makoun,Cameroon,YaoundÃ©,Cameroon,1983-05-29,Defensive Midfield,Midfield,right,173,,,https://img.a.transfermarkt.technology/portrait/header/5648-1450292216.jpg?lm=1,https://www.transfermarkt.co.uk/jean-makoun/profil/spieler/5648,TR1,Antalyaspor,200000,16000000
5652,Marc-Antoine,FortunÃ©,Marc-Antoine FortunÃ©,2012,984,marc-antoine-fortune,French Guiana,Cayenne,French Guiana,1981-07-02,Centre-Forward,Attack,right,183,,,https://img.a.transfermarkt.technology/portrait/header/s_5652_984_2012_1.jpg?lm=1,https://www.transfermarkt.co.uk/marc-antoine-fortune/profil/spieler/5652,GB1,West Bromwich Albion,150000,4500000
5658,Petr,Cech,Petr Cech,2018,11,petr-cech,CSSR,PlzeÅˆ,Czech Republic,1982-05-20,Goalkeeper,Goalkeeper,left,196,,,https://img.a.transfermarkt.technology/portrait/header/5658-1464946835.jpg?lm=1,https://www.transfermarkt.co.uk/petr-cech/profil/spieler/5658,GB1,Arsenal Football Club,2500000,28500000
5664,Arnaud,Le Lan,Arnaud Le Lan,2012,1158,arnaud-le-lan,France,Pontivy,France,1978-03-22,Left-Back,Defender,left,171,,,https://img.a.transfermarkt.technology/portrait/header/s_5664_1158_2012_1.jpg?lm=1,https://www.transfermarkt.co.uk/arnaud-le-lan/profil/spieler/5664,FR1,Football Club Lorient-Bretagne Sud,300000,1500000
5667,SÃ©bastien,Puygrenier,SÃ©bastien Puygrenier,2013,1506,sebastien-puygrenier,France,Limoges,France,1982-01-28,Centre-Back,Defender,right,187,,,https://img.a.transfermarkt.technology/portrait/header/s_5667_1506_2013_08_14_1.jpg?lm=1,https://www.transfermarkt.co.uk/sebastien-puygrenier/profil/spieler/5667,TR1,Kardemir KarabÃ¼kspor,200000,7500000
5668,Anthony,RÃ©veillÃ¨re,Anthony RÃ©veillÃ¨re,2014,289,anthony-reveillere,France,DouÃ©-la-Fontaine,France,1979-11-10,Right-Back,Defender,right,180,,,https://img.a.transfermarkt.technology/portrait/header/s_5668_1041_2012_1.jpg?lm=1,https://www.transfermarkt.co.uk/anthony-reveillere/profil/spieler/5668,GB1,Sunderland AFC,500000,8500000
5672,Ã‰tienne,Didot,Ã‰tienne Didot,2018,855,etienne-didot,France,Paimpol,France,1983-07-24,Central Midfield,Midfield,right,175,,,https://img.a.transfermarkt.technology/portrait/header/s_5672_415_2012_2.jpg?lm=1,https://www.transfermarkt.co.uk/etienne-didot/profil/spieler/5672,FR1,EA Guingamp,250000,7000000
5676,Olivier,Sorlin,Olivier Sorlin,2014,14171,olivier-sorlin,France,Saint-Ã‰tienne,France,1979-04-09,Defensive Midfield,Midfield,right,182,,,https://img.a.transfermarkt.technology/portrait/header/s_5676_14171_2012_2.jpg?lm=1,https://www.transfermarkt.co.uk/olivier-sorlin/profil/spieler/5676,FR1,Thonon Ã‰vian Grand GenÃ¨ve FC,250000,4000000
5680,Toifilou,Maoulida,Toifilou Maoulida,2013,595,toifilou-maoulida,France,Kani-KÃ©li,France,1979-06-08,Centre-Forward,Attack,right,184,,,https://img.a.transfermarkt.technology/portrait/header/s_5680_595_2012_1.jpg?lm=1,https://www.transfermarkt.co.uk/toifilou-maoulida/profil/spieler/5680,FR1,SC Bastia,250000,3000000
5686,Laurent,Pionnier,Laurent Pionnier,2017,969,laurent-pionnier,France,Bagnols-sur-CÃ¨ze,France,1982-05-24,Goalkeeper,Goalkeeper,right,183,,,https://img.a.transfermarkt.technology/portrait/header/5686-1449585235.jpg?lm=1,https://www.transfermarkt.co.uk/laurent-pionnier/profil/spieler/5686,FR1,Montpellier HÃ©rault Sport Club,500000,900000
5687,Rudy,Riou,Rudy Riou,2015,2727,rudy-riou,France,BÃ©ziers,France,1980-01-22,Goalkeeper,Goalkeeper,right,185,,David BONNAN,https://img.a.transfermarkt.technology/portrait/header/s_5687_826_2012_2.jpg?lm=1,https://www.transfermarkt.co.uk/rudy-riou/profil/spieler/5687,BE1,Oud-Heverlee Leuven,300000,900000
5688,Jody,Viviani,Jody Viviani,2012,128,jody-viviani,France,La Ciotat,France,1982-01-25,Goalkeeper,Goalkeeper,right,191,,,https://img.a.transfermarkt.technology/portrait/header/5688-1692985446.jpg?lm=1,https://www.transfermarkt.co.uk/jody-viviani/profil/spieler/5688,GR1,AO Xanthi,600000,2500000
5698,CÃ©dric,Barbosa,CÃ©dric Barbosa,2014,14171,cedric-barbosa,France,Aubenas,France,1976-03-06,Left Winger,Attack,right,179,,,https://img.a.transfermarkt.technology/portrait/header/s_5698_14171_2012_2.jpg?lm=1,https://www.transfermarkt.co.uk/cedric-barbosa/profil/spieler/5698,FR1,Thonon Ã‰vian Grand GenÃ¨ve FC,250000,3000000
5712,Bertrand,Robert,Bertrand Robert,2012,1091,bertrand-robert,RÃ©union,Saint-BenoÃ®t,RÃ©union,1983-11-16,Left-Back,Defender,left,174,,,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,https://www.transfermarkt.co.uk/bertrand-robert/profil/spieler/5712,GR1,Panthessalonikios Athlitikos Omilos Konstantinoupoliton,150000,800000
5755,Emiliano,Moretti,Emiliano Moretti,2018,416,emiliano-moretti,Italy,Roma,Italy,1981-06-11,Centre-Back,Defender,left,182,,,https://img.a.transfermarkt.technology/portrait/header/5755-1419247542.jpg?lm=1,https://www.transfermarkt.co.uk/emiliano-moretti/profil/spieler/5755,IT1,Torino Calcio,500000,8000000
5768,RubÃ©n,Olivera,RubÃ©n Olivera,2013,430,ruben-olivera,Uruguay,Montevideo,Uruguay,1983-05-04,Central Midfield,Midfield,right,184,,,https://img.a.transfermarkt.technology/portrait/header/5768-1451058178.png?lm=1,https://www.transfermarkt.co.uk/ruben-olivera/profil/spieler/5768,IT1,Associazione Calcio Fiorentina,100000,8000000
5782,Emre,BelÃ¶zoglu,Emre BelÃ¶zoglu,2019,36,emre-belozoglu,Turkey,Istanbul,Turkey,1980-09-07,Central Midfield,Midfield,left,170,,Foot & Ball,https://img.a.transfermarkt.technology/portrait/header/5782-1603890279.jpeg?lm=1,https://www.transfermarkt.co.uk/emre-belozoglu/profil/spieler/5782,TR1,FenerbahÃ§e Spor KulÃ¼bÃ¼,500000,12000000
5793,Giovanni,Pasquale,Giovanni Pasquale,2015,410,giovanni-pasquale,Italy,Venaria Reale,Italy,1982-01-05,Left-Back,Defender,left,182,,,https://img.a.transfermarkt.technology/portrait/header/5793-1449132811.jpg?lm=1,https://www.transfermarkt.co.uk/giovanni-pasquale/profil/spieler/5793,IT1,Udinese Calcio,300000,5000000
5794,Obafemi,Martins,Obafemi Martins,2012,3368,obafemi-martins,Nigeria,Lagos,Nigeria,1984-10-28,Centre-Forward,Attack,both,170,,pro-soccer-scout.com,https://img.a.transfermarkt.technology/portrait/header/5794-1511175376.jpg?lm=1,https://www.transfermarkt.co.uk/obafemi-martins/profil/spieler/5794,ES1,Levante UD,100000,16000000
5812,Cristian,Brocchi,Cristian Brocchi,2012,398,cristian-brocchi,Italy,Milano,Italy,1976-01-30,Central Midfield,Midfield,right,171,,,https://img.a.transfermarkt.technology/portrait/header/s_5812_398_2012_1.jpg?lm=1,https://www.transfermarkt.co.uk/cristian-brocchi/profil/spieler/5812,IT1,SocietÃ  Sportiva Lazio S.p.A.,200000,4000000
5817,Andrea,Pirlo,Andrea Pirlo,2014,506,andrea-pirlo,Italy,Flero,Italy,1979-05-19,Defensive Midfield,Midfield,both,177,,TMP SOCCER srl ,https://img.a.transfermarkt.technology/portrait/header/5817-1454934952.jpg?lm=1,https://www.transfermarkt.co.uk/andrea-pirlo/profil/spieler/5817,IT1,Juventus Football Club,1000000,36000000
5818,Massimo,Ambrosini,Massimo Ambrosini,2013,430,massimo-ambrosini,Italy,Pesaro,Italy,1977-05-29,Central Midfield,Midfield,right,182,,,https://img.a.transfermarkt.technology/portrait/header/s_5818_430_2013_08_14_1.jpg?lm=1,https://www.transfermarkt.co.uk/massimo-ambrosini/profil/spieler/5818,IT1,Associazione Calcio Fiorentina,500000,11000000
5825,Marco,Borriello,Marco Borriello,2017,1390,marco-borriello,Italy,Napoli,Italy,1982-06-18,Centre-Forward,Attack,left,186,,,https://img.a.transfermarkt.technology/portrait/header/5825-1455533007.jpg?lm=1,https://www.transfermarkt.co.uk/marco-borriello/profil/spieler/5825,IT1,Cagliari Calcio,400000,18500000
5853,Alfonso,De Lucia,Alfonso De Lucia,2013,1210,alfonso-de-lucia,Italy,Nola,Italy,1983-11-12,Goalkeeper,Goalkeeper,right,186,,,https://img.a.transfermarkt.technology/portrait/header/s_5853_1210_2012_12_29_1.jpg?lm=1,https://www.transfermarkt.co.uk/alfonso-de-lucia/profil/spieler/5853,IT1,US Livorno 1915,250000,1600000
5854,SÃ©bastien,Frey,SÃ©bastien Frey,2014,20,sebastien-frey,France,Thonon-les-Bains,France,1980-03-18,Goalkeeper,Goalkeeper,right,190,,CABINET OLYMPI.NET ,https://img.a.transfermarkt.technology/portrait/header/5854-1410511056.jpg?lm=1,https://www.transfermarkt.co.uk/sebastien-frey/profil/spieler/5854,TR1,Bursaspor,450000,20000000
5856,Daniele,Bonera,Daniele Bonera,2018,1050,daniele-bonera,Italy,Brescia,Italy,1981-05-31,Centre-Back,Defender,right,183,,TMP SOCCER srl ,https://img.a.transfermarkt.technology/portrait/header/5856-1447255097.jpg?lm=1,https://www.transfermarkt.co.uk/daniele-bonera/profil/spieler/5856,ES1,Villarreal Club de FÃºtbol S.A.D.,200000,11000000
5858,Paolo,Cannavaro,Paolo Cannavaro,2017,6574,paolo-cannavaro,Italy,Napoli,Italy,1981-06-26,Centre-Back,Defender,right,185,,,https://img.a.transfermarkt.technology/portrait/header/5858-1449059381.jpg?lm=1,https://www.transfermarkt.co.uk/paolo-cannavaro/profil/spieler/5858,IT1,Unione Sportiva Sassuolo Calcio,200000,9000000
